index,url
77,https://dixy.ru/product/khalva-azovskaya-kf-podsolnechnaya-s-arakhisom-250g-2000172401/
78,https://dixy.ru/product/marmelad-bon-pari-kislye-zmeyki-jevatelnyy-120g-2000309309/
79,https://dixy.ru/product/konfety-rot-front-korovka-shokoladno-vafelnye-250-g-2000115860/
80,https://dixy.ru/product/marmelad-lucky-days-yabloko-grusha-apelsin-malina-300g-2000536851/
81,https://dixy.ru/product/rakhat-lukum-azovskaya-kf-assorti-200g-2000323330/
82,https://dixy.ru/product/khalva-azovskaya-kf-podsolnechnaya-250g-2000158958/
83,https://dixy.ru/product/pechene-zatyajnoe-lyubyatovo-postnoe-300g-2000287726/
84,https://dixy.ru/product/tort-fili-beyker-pancho-kucheryavyy-800g-2000263817/
85,https://dixy.ru/product/tort-fili-beyker-plombir-classic-720g-2000263818/
86,https://dixy.ru/product/keks-amelie-so-vkusom-roma-i-izyuma-250g-2000594451/
87,https://dixy.ru/product/keks-amelie-shokoladnyy-250-g-2000594453/
88,https://dixy.ru/product/pechene-sdobnoe-kukhmaster-solnechnoe-utro-mango-240g-2000347864/
89,https://dixy.ru/product/ogurtsy-marinovannye-krugloe-leto-680g-2000266861/
90,https://dixy.ru/product/kornishony-krugloe-leto-marinovannye-680g-2000559611/
91,https://dixy.ru/product/protertaya-myakot-tomatov-pikanta-500g-2000198869/
92,https://dixy.ru/product/goroshek-krugloe-leto-zelenyy-400g-2000180353/
93,https://dixy.ru/product/ogurtsy-kornishony-dyadya-vanya-marinovannye-po-frantsuzski-460g-2000180487/
94,https://dixy.ru/product/lecho-pikanta-450g-2000148271/
95,https://dixy.ru/product/fasol-pikanta-pechenaya-v-tomatnom-souse-470g-2000003493/
96,https://dixy.ru/product/tomaty-dyadya-vanya-v-tomatnom-soke-670g-2000118119/
97,https://dixy.ru/product/tomaty-cherri-krugloe-leto-marinovannye-680g-tst0044234/
98,https://dixy.ru/product/ananas-lorado-shayby-v-legkom-sirope-580ml-tst0001302/
99,https://dixy.ru/product/ikra-ugoshchenie-slavyanki-iz-baklajanov-545g-2000002062/
100,https://dixy.ru/product/ikra-ugoshchenie-slavyanki-kabachkovaya-545g-2000210911/
101,https://dixy.ru/product/baklajany-krugloe-leto-po-domashnemu-510g470g-2000209849/
102,https://dixy.ru/product/ikra-iz-kabachkov-kukhmaster-385g-2000548371/
103,https://dixy.ru/product/persiki-v-sirope-850-ml-di00080612/
104,https://dixy.ru/product/cheremsha-skatert-samobranka-marinovannaya-370-ml-2000586672/
105,https://dixy.ru/product/opyata-skatert-samobranka-otbornye-marinovannye-370ml-di00080611/
106,https://dixy.ru/product/ogurtsy-marinovannye-kuban-produkt-680g-2000348876/
107,https://dixy.ru/product/fasol-krugloe-leto-pechenaya-530g-2000245191/
108,https://dixy.ru/product/persiki-lorado-polovinki-v-legkom-sirope-425ml-tst0042460/
109,https://dixy.ru/product/konservy-ovoshchnye-dyadya-vanya-v-assortimente-460-g-2000307343/
110,https://dixy.ru/product/ogurchiki-dyadya-vanya-marinovannye-1800g-2000148383/
111,https://dixy.ru/product/ikra-restoratsiya-oblomov-iz-molodykh-baklajanov-420g-2000151565/
112,https://dixy.ru/product/ikra-restoratsiya-oblomov-iz-molodykh-kabachkov-420g-2000151564/
113,https://dixy.ru/product/goroshek-6-sotok-zelenyy-425ml-2000163949/
114,https://dixy.ru/product/kukuruza-6-sotok-sladkaya-425ml-2000163950/
115,https://dixy.ru/product/ogurtsy-6-sotok-marinovannye-6-9-sm-720ml-2000200415/
116,https://dixy.ru/product/assorti-krugloe-leto-patissony-cherri-ogurtsy-900g-2000226319/
117,https://dixy.ru/product/zakuska-dyadya-vanya-po-toskanski-460g-2000245033/
118,https://dixy.ru/product/zakusochka-dyadya-vanya-melitopolskaya-460-g-2000230511/
119,https://dixy.ru/product/tvorog-prostokvashino-2-200g-2000024202/
120,https://dixy.ru/product/smetana-khutorok-15-300g-2000411404/
121,https://dixy.ru/product/maslo-slivochnoe-legenda-finlyandii-strana-ozer-825-180g-di00080070/
122,https://dixy.ru/product/yogurt-pitevoy-epica-naturalnyy-29-260g-2000311166/
123,https://dixy.ru/product/morojenoe-belaya-dolina-plombir-na-slivkakh-450g-2000591371/
124,https://dixy.ru/product/morojenoe-belaya-dolina-plombir-na-slivkakh-shokolad-450g-2000601991/
125,https://dixy.ru/product/yogurt-frugurt-persik-marakuyya-2-240g-10j0079986/
126,https://dixy.ru/product/morojenoe-48-kopeek-rojok-s-chernoy-smorodinoy-111g-2000424453/
127,https://dixy.ru/product/moloko-sterilizovannoe-agusha-32-s-3-let-925ml-2000265601/
128,https://dixy.ru/product/ryajenka-agusha-klubnika-29-180g-2000281472/
129,https://dixy.ru/product/ryajenka-agusha-32-180g-2000281487/
130,https://dixy.ru/product/yogurt-rastishka-yabloko-grusha-s-pechenem-v-shokolade-3-118g-2000280864/
131,https://dixy.ru/product/yogurt-pitevoy-agusha-klubnika-banan-27-180g-tst0002708/
132,https://dixy.ru/product/yogurt-rastishka-plombir-s-khrustyashchimi-sharikami-yagodnyy-vkus-3-116g-2000596138/
133,https://dixy.ru/product/yogurt-pitevoy-frutonyanya-klubnika-banan-detskiy-25-200ml-2000297163/
134,https://dixy.ru/product/moloko-agusha-obogashchennoe-vitaminami-sterilizovannoe-25-200ml-2000002675/
135,https://dixy.ru/product/yogurt-pitevoy-frutonyanya-malina-detskiy-25-200ml-2000297164/
136,https://dixy.ru/product/snejok-frutonyanya-2-klubnika-i-zemlyanika-02l-2000579535/
137,https://dixy.ru/product/yogurt-pitevoy-agusha-immuniti-severnye-yagody-27-180g-2000300129/
138,https://dixy.ru/product/moloko-tema-ultrapasterizovannoe-32-500ml-10e0074248/
139,https://dixy.ru/product/massa-tvorojnaya-rostagroeksport-osobaya-s-izyumom-180g-2000190785/
140,https://dixy.ru/product/tvorog-khutorok-9-180g-2000569975/
141,https://dixy.ru/product/tvorog-prostokvashino-5-200g-tst0047040/
142,https://dixy.ru/product/tvorojok-danissimo-s-sochnym-kivi-55-130g-2000003585/
143,https://dixy.ru/product/yogurt-epica-s-vishney-i-chereshney-48-bzmj-130-g-2000278870/
144,https://dixy.ru/product/yogurt-epica-s-mango-i-semenami-chia-5-130g-2000285296/
145,https://dixy.ru/product/smetana-rostagroeksport-20-280g-2000544033/
146,https://dixy.ru/product/yogurt-epica-s-persikom-i-marakuyey-48-130-g-2000296488/
147,https://dixy.ru/product/moloko-32-925ml-ultrapasterizovannoe-v-assortimente-2000560951/
148,https://dixy.ru/product/yogurt-frugurt-vishnya-2-240g-10j0079989/
149,https://dixy.ru/product/sosiski-papa-mojet-sochnye-410g-2000528072/
150,https://dixy.ru/product/karbonad-rublevskie-kolbasy-vareno-kopchenyy-250g-2000558251/
151,https://dixy.ru/product/pashtet-egorevskiy-derevenskiy-iz-pecheni-150g-2000113059/
152,https://dixy.ru/product/shinka-iney-vareno-kopchenaya-narezka-100g-2000598672/
153,https://dixy.ru/product/pashtet-egorevskiy-klassicheskiy-iz-pecheni-150g-2000113039/
154,https://dixy.ru/product/pashtet-rublevskiy-mk-frantsuzskiy-s-utkoy-175g-2000530492/
155,https://dixy.ru/product/okorok-svinoy-egorevskaya-khamon-syrokopchenyy-v-narezke-55g-2000278914/
156,https://dixy.ru/product/zelts-varenyy-rublevskiy-stolnyy-400g-2000580271/
157,https://dixy.ru/product/khamon-de-lion-syrovyalenyy-narezka-50g-2000554871/
158,https://dixy.ru/product/vetchina-iney-svinaya-narezka-100g-2000598671/
159,https://dixy.ru/product/grudinka-iney-kopcheno-varenaya-narezka-130g-2000246314/
160,https://dixy.ru/product/shchekovina-zolotoy-kabanchik-kopcheno-varenaya-2000533472/
161,https://dixy.ru/product/kolbasa-velmit-braunshveygskaya-osobaya-syrokopchenaya-200g-2000413915/
162,https://dixy.ru/product/kolbasa-papa-mojet-molochnaya-varenaya-500g-2000563511/
163,https://dixy.ru/product/kolbasa-myasoedovmyasolyubov-balykovaya-vareno-kopchenaya-300g-2000601456/
164,https://dixy.ru/product/kolbasa-velikolukskiy-mk-doktorskaya-varenaya-gost-500g-2000279549/
165,https://dixy.ru/product/kolbasa-myasoedov-doktorskaya-varenaya-gost-400g-2000601454/
166,https://dixy.ru/product/kolbasa-okhotnichya-tsaritsyno-syrokopchenaya-250g-2000397424/
167,https://dixy.ru/product/kolbasa-eko-dorojnaya-khalyal-polukopchenaya-300g-2000518311/
168,https://dixy.ru/product/kolbaski-myasnitskiy-ryad-kabanossi-s-bekonom-syrokopchenye-60g-2000563298/
169,https://dixy.ru/product/kolbasa-tsaritsyno-musulmanskaya-varenaya-400-g-2000265924/
170,https://dixy.ru/product/kolbasa-papa-mojet-klassicheskaya-varenaya-300g-2000577531/
171,https://dixy.ru/product/sosiski-klinskiy-mk-slivochnye-470g-2000174171/
172,https://dixy.ru/product/sosiski-klinskiy-mk-klinskie-460g-2000279644/
173,https://dixy.ru/product/sosiski-cherkizovo-slivochnye-po-cherkizovski-650-g-2000181981/
174,https://dixy.ru/product/sosiski-ostankino-fileynye-420-g-2000424551/
175,https://dixy.ru/product/sosiski-papa-mojet-sochnyy-gril-410g-2000577622/
176,https://dixy.ru/product/sosiski-vladimirskiy-standart-bavarskie-s-syrom-350g-2000592098/
177,https://dixy.ru/product/pashtet-pechenochnyy-ivan-myasoedov-250g-2000568571/
178,https://dixy.ru/product/pashtet-iz-indeyki-myasoedov-100g-2000568572/
179,https://dixy.ru/product/file-tsyplenka-broylera-petelinka-bez-koji-v-upakovke-2000180302/
180,https://dixy.ru/product/bedro-kurinoe-petelinka-beskostnoe-bez-koji-okhlajdennoe-2000259938/
181,https://dixy.ru/product/rebryshki-svinye-cherkizovo-appetitnye-v-marinade-2000553153/
182,https://dixy.ru/product/svinina-cherkizovo-po-dijonski-okhlajdennaya-700g-2000575594/
183,https://dixy.ru/product/farsh-blijnie-gorki-derevenskiy-okhlajdennyy-400g-2000295877/
184,https://dixy.ru/product/frikadelki-blijnie-gorki-svinye-okhlajdennye-360g-2000299584/
185,https://dixy.ru/product/farsh-kurinyy-petelinka-premium-okhlajdennyy-450g-2000549493/
186,https://dixy.ru/product/bekon-dlya-jarki-blijnie-gorki-iz-svininy-narezka-260g-2000414199/
187,https://dixy.ru/product/tsyplenok-broyler-petelinka-okhlajdennyy-2000562232/
188,https://dixy.ru/product/golen-tsyplenka-broylera-petelinka-okhlajdennaya-v-upakovke-2000180298/
189,https://dixy.ru/product/grudka-tsyplyat-broylerov-petelinka-bez-koji-okhlajdennaya-2000292548/
190,https://dixy.ru/product/bedro-tsyplenka-broylera-petelinka-v-upakovke-2000180296/
191,https://dixy.ru/product/chevapchichi-blijnie-gorki-iz-svininy-300g-2000311165/
192,https://dixy.ru/product/kolbaski-blijnie-gorki-shashlychnye-okhlajdennye-400-g-2000292286/
193,https://dixy.ru/product/kotlety-petelinka-kurinye-slivochnye-okhlajdennye-500g-2000270579/
194,https://dixy.ru/product/nabor-dlya-supa-slovo-myasnika-okhlajdennyy-500g-2000576952/
195,https://dixy.ru/product/ragu-blijnie-gorki-dlya-tusheniya-400g-2000417181/
196,https://dixy.ru/product/file-tsyplenka-broylera-petelinka-maloe-okhlajdennoe-550g-2000407516/
197,https://dixy.ru/product/file-tsyplenka-broylera-petelinka-medalon-okhlajdennoe-550g-2000317425/
198,https://dixy.ru/product/medalon-iz-svinoy-vyrezki-cherkizovo-okhlajdennyy-500g-2000321668/
199,https://dixy.ru/product/mandariny-sladkie-di00078763/
200,https://dixy.ru/product/ogurtsy-fasovannye-450-g-2000088660/
201,https://dixy.ru/product/tomaty-cherri-v-upakovke-250-g-2000285933/
202,https://dixy.ru/product/kivi-novyy-urojay-2000313184/
203,https://dixy.ru/product/limony-sochnye-10e0074364/
204,https://dixy.ru/product/apelsiny-novyy-urojay-2000312804/
205,https://dixy.ru/product/shampinony-v-upakovke-v-assortimente-250g-2000332389/
206,https://dixy.ru/product/pomelo-krupnoe-2000003226/
207,https://dixy.ru/product/greypfrut-krasnyy-di00078765/
208,https://dixy.ru/product/morkov-mytaya-tst0036199/
209,https://dixy.ru/product/tomaty-cherri-v-upakovke-250-g-2000003231/
210,https://dixy.ru/product/laym-v-upakovke-3-sht-2000291043/
211,https://dixy.ru/product/treugolniki-rybnye-polar-iz-treskovykh-porod-zamorojennye-300g-2000175696/
212,https://dixy.ru/product/treugolniki-losocevye-polar-v-panirovke-zamorojennye-300g-2000285380/
213,https://dixy.ru/product/forel-moreslav-slabosolenaya-file-kusok-150g-2000280429/
214,https://dixy.ru/product/krabovye-palochki-vici-s-myasom-naturalnogo-kraba-170g-2000300575/
215,https://dixy.ru/product/file-seldi-v-masle-russkoe-more-k-kartoshke-traditsionnyy-posol-400g-2000309903/
216,https://dixy.ru/product/ikra-delikatesnaya-moreslav-s-krevetkoy-180g-2000602451/
217,https://dixy.ru/product/seld-leor-atlanticheskaya-file-v-masle-400g-2000322886/
218,https://dixy.ru/product/seld-moreslav-po-islandski-v-vinnom-souse-115g-2000595211/
219,https://dixy.ru/product/kokteyl-iz-moreproduktov-meridian-v-masle-200g-tst0034780/
220,https://dixy.ru/product/putassu-moreslav-solomka-70g-2000524231/
221,https://dixy.ru/product/yantarnaya-rybka-moreslav-solomka-s-pertsem-70g-2000524232/
222,https://dixy.ru/product/jeltyy-polosatik-moreslav-soleno-sushenyy-35g-2000162541/
223,https://dixy.ru/product/bychki-znak-kachestva-objarennye-v-tomatnom-souse-240-g-2000279525/
224,https://dixy.ru/product/file-seldi-baltiyskiy-bereg-kholodnogo-kopcheniya-200g-2000537931/
225,https://dixy.ru/product/morskaya-kapusta-midori-jarenaya-v-olivkovom-masle-5g-2000429580/
226,https://dixy.ru/product/ikra-krasnaya-otbornayarusskaya-strukturirovannaya-v-assortimente-95g-2000552331/
227,https://dixy.ru/product/shproty-znak-kachestva-v-masle-iz-salaki-240g-2000582871/
228,https://dixy.ru/product/chipsy-nori-naitori-so-vkusom-kimchi-3g-2000545491/
229,https://dixy.ru/product/chipsy-nori-naitori-s-olivkovym-maslom-3g-2000545492/
230,https://dixy.ru/product/ketchup-heinz-tomatnyy-320g-2000033799/
231,https://dixy.ru/product/pasta-tomatnaya-krugloe-leto-70g-2000521414/
232,https://dixy.ru/product/ketchup-heinz-tomatnyy-550g-2000538777/
233,https://dixy.ru/product/sous-astoriya-burger-sous-200g-2000552952/
234,https://dixy.ru/product/priprava-naturalnaya-sicilia-sok-limona-115ml-tst0046722/
235,https://dixy.ru/product/ketchup-makheev-shashlychnyy-300g-2000309687/
236,https://dixy.ru/product/ketchup-heinz-k-shashlyku-i-grilyu-320g-2000143225/
237,https://dixy.ru/product/pasta-tomatnaya-pomidorka-sashe-30g-2000569071/
238,https://dixy.ru/product/gorchitsa-makheev-stolovaya-russkaya-100g-2000187666/
239,https://dixy.ru/product/gorchitsa-kukhmaster-stolovaya-po-dijonski-210g-2000582072/
240,https://dixy.ru/product/pasta-pomidorka-tomatnaya-70g-2000226402/
241,https://dixy.ru/product/mayonez-sloboda-olivkovyy-67-200ml-2000186981/
242,https://dixy.ru/product/ketchup-makheev-chili-300g-2000551592/
243,https://dixy.ru/product/gorchitsa-mjk-stolichnaya-s-khrenom-100g-tst0021678/
244,https://dixy.ru/product/adjika-makheev-ostraya-140g-2000349253/
245,https://dixy.ru/product/tomatnaya-pasta-pomidorka-140g-2000000762/
246,https://dixy.ru/product/mayonez-sloboda-provansal-67-100ml-2000429651/
247,https://dixy.ru/product/pasta-pomidorka-tomatnaya-480ml-2000229651/
248,https://dixy.ru/product/ketchup-heinz-ostryy-320g-2000143160/
249,https://dixy.ru/product/sous-sen-soy-pad-thai-dlya-risovoy-lapshi-po-tayski-80g-2000245271/
250,https://dixy.ru/product/sous-sen-soy-kislo-sladkiy-260g-2000430644/
251,https://dixy.ru/product/sous-kukhmaster-dlya-makaron-s-bolgarskim-pertsem-400g-2000429971/
252,https://dixy.ru/product/sous-tomatnyy-pomidorka-kavkazskiy-480ml-2000569072/
253,https://dixy.ru/product/zapravka-sen-soy-premium-dlya-funchozy-po-koreyski-80g-2000228532/
254,https://dixy.ru/product/osnova-dlya-supa-sen-soy-premium-tom-yam-80g-2000300525/
255,https://dixy.ru/product/universalnaya-priprava-gallina-blanca-traditsionnaya-75g-t000024621/
256,https://dixy.ru/product/priprava-galina-blanca-15-ovoshchey-75g-2000602751/
257,https://dixy.ru/product/pasta-pomidorka-tomatnaya-380g-2000000761/
258,https://dixy.ru/product/pasta-tomatnaya-yashchik-astrakhanskikh-pomidorov-490g-2000314423/
259,https://dixy.ru/product/tomatnaya-pasta-makheev-500g-2000349875/
260,https://dixy.ru/product/syr-belebeevskiy-45-190g-2000397447/
261,https://dixy.ru/product/syr-supreme-myagkiy-s-beloy-plesenyu-60-125g-2000331952/
262,https://dixy.ru/product/syr-brest-litovsk-maasdam-45-narezka-130g-2000529991/
263,https://dixy.ru/product/syr-polutverdyy-brest-litovsk-tilziter-45-200g-2000325241/
264,https://dixy.ru/product/syr-starodub-gauda-tertyy-45-300g-2000311184/
265,https://dixy.ru/product/syr-brynza-serbskaya-40-200g-2000594011/
266,https://dixy.ru/product/syr-polutverdyy-hochland-grunlander-50-400g-2000407435/
267,https://dixy.ru/product/syr-natura-slivochnyy-slays-narezka-45-150g-2000365650/
268,https://dixy.ru/product/syr-tverdyy-belster-parmesan-6-mesyatsev-40-195g-2000541155/
269,https://dixy.ru/product/syr-brest-litovsk-klassicheskiy-45-v-narezke-130g-2000204091/
270,https://dixy.ru/product/syr-syrovarnya-trubetskikh-rossiyskiy-45-380g-2000576491/
271,https://dixy.ru/product/syr-syrovarnya-trubetskikh-gertsog-s-pajitnikom-45-180g-2000578151/
272,https://dixy.ru/product/syr-plavlenyy-gorod-syra-kolbasno-kopchenyy-narezka-40-200g-2000548751/
273,https://dixy.ru/product/syr-rassolnyy-myagkiy-sveza-brynza-nejnaya-4045-250g-2000543357/
274,https://dixy.ru/product/syr-tverdyy-emandhof-hard-extra-kolotyy-40-150g-2000557813/
275,https://dixy.ru/product/syr-syrobogatov-maasdam-45-180-g-2000409198/
276,https://dixy.ru/product/syr-oldenburger-s-tomatom-i-bazilikom-4550-narezka-125g-2000571497/
277,https://dixy.ru/product/syr-laime-parmezan-4045-200g-2000597551/
278,https://dixy.ru/product/syr-president-chechil-belyy-spagetti-35-100g-2000277067/
279,https://dixy.ru/product/syr-premier-of-taste-parmesan-40-fassovannyy-2000527654/
280,https://dixy.ru/product/syr-grunlander-chedder-50-180g-2000596971/
281,https://dixy.ru/product/syr-skit-skamortstsa-kopchenyy-40-150-g-bzmj-2000277065/
282,https://dixy.ru/product/syr-president-plavlenyy-slivochnyy-45-400g-tst0042617/
283,https://dixy.ru/product/syr-montblu-s-blagorodnoy-goluboy-plesenyu-50-100g-2000295166/
284,https://dixy.ru/product/syr-iz-kozego-moloka-grano-kozi-levarden-50-75g-2000558391/
285,https://dixy.ru/product/syr-lipin-bor-gryuyer-molodoy-50-180g-2000583212/
286,https://dixy.ru/product/syr-oldenburger-s-gretskim-orekhom-4550-narezka-125g-2000571498/
287,https://dixy.ru/product/syr-tvorojnyy-lattesco-slivochnyy-60-140g-2000602353/
288,https://dixy.ru/product/syr-president-maacdam-plavlenyy-40-lomtiki-150g-tst0042809/
289,https://dixy.ru/product/syr-oldenburger-s-olivkami-i-tomatami-4550-narezka-125g-2000557451/
290,https://dixy.ru/product/kofe-nescafe-gold-rastvorimyy-sublimirovannyy-220g-2000318896/
291,https://dixy.ru/product/chay-greenfield-golden-ceylon-chernyy-v-paketikakh-100sht-2000175074/
292,https://dixy.ru/product/kofe-moskovskaya-kofeynya-na-payakh-suare-rastvorimyy-95g-2000306325/
293,https://dixy.ru/product/chay-chernyy-greenfield-earl-grey-fantasy-bergamot-100pak-2000228472/
294,https://dixy.ru/product/chay-greenfield-kenyan-sunrise-chernyy-v-paketikakh-100sht-2000272272/
295,https://dixy.ru/product/kofe-rastvorimyy-maccoffee-cappuccino-di-torino-5sht-2000313786/
296,https://dixy.ru/product/chay-chernyy-tess-pleasure-shipovnik-i-yabloko-v-paketikakh-100sht-2000226734/
297,https://dixy.ru/product/chay-chernyy-greenfield-earl-grey-fantasy-200g-2000217793/
298,https://dixy.ru/product/chay-chernyy-azerchay-s-aromatom-bergamota-25kh2-g-2000336819/
299,https://dixy.ru/product/chay-zelenyy-tess-flirt-s-klubnikoy-i-aromatom-belogo-persika-25sht-2000337169/
300,https://dixy.ru/product/chay-greenfield-green-melissa-v-paketikakh-100sht-2000202356/
